,class
33700,0
85489,0
130874,0
101779,0
92560,0
42155,0
126119,0
121692,0
110898,0
35656,0
130158,0
46678,0
3865,0
53606,0
85467,1
34834,0
110191,0
2486,0
121294,0
32752,0
121004,0
53788,0
15567,0
94109,0
35937,1
99468,0
37515,0
22815,0
17819,0
71886,0
683,0
36535,0
134238,0
121949,0
58285,0
7537,1
123232,0
36922,0
38111,0
57536,0
13307,0
114569,0
90029,0
82966,1
119609,0
16043,0
16846,0
106154,0
138638,0
145914,0
112778,0
84032,0
56828,0
15204,0
144676,0
88748,1
96931,0
4038,0
150717,0
10795,0
23677,0
966,0
91416,0
51074,0
125922,0
73080,1
56789,0
116920,1
2417,0
125335,0
56423,0
28804,0
143162,0
30517,0
136474,0
12321,0
114128,0
127643,1
47000,0
99315,0
36493,0
37912,0
59332,0
91838,0
71764,0
51646,0
118072,0
40584,0
65110,0
6186,0
136768,1
99262,0
87873,0
30058,0
14460,0
78413,0
20551,0
41794,0
105379,0
8351,0
75317,0
96291,0
13512,0
46344,0
33668,0
100679,0
101359,0
65631,0
102493,1
149350,0
26252,0
36763,0
15444,0
8999,0
131545,0
91219,0
97294,1
108401,0
85203,0
144508,0
135595,0
78840,0
115635,0
87772,0
30993,1
8317,0
119767,0
50837,0
75599,0
56847,0
97153,0
124327,0
106866,0
89261,0
19895,0
1962,1
115942,0
148494,0
32728,0
7941,0
51396,0
71220,0
139961,0
125081,0
97979,0
103667,0
111374,0
36140,0
92205,0
11722,0
144927,0
117227,0
78950,0
63321,0
45862,1
38412,0
55320,0
4700,0
150456,0
87511,0
46833,1
88765,0
91921,0
63327,0
69491,0
86910,0
119865,0
108826,0
21605,1
1783,1
73012,0
65014,0
39107,0
105796,0
72590,0
74463,0
126200,0
90502,0
68704,0
104569,0
103731,0
11666,0
139482,0
46047,0
102994,0
68143,0
140241,0
3004,0
82926,0
134869,0
88494,0
95270,0
78909,0
105930,0
141382,0
12327,0
79918,0
130786,0
118315,0
58408,0
91444,0
6668,0
33945,0
105769,0
100585,0
22831,0
5236,0
145230,0
55332,0
121752,0
119234,0
91719,0
77279,0
76264,0
27155,0
130883,0
101733,1
72959,1
116776,0
118427,0
62266,0
132883,1
125988,1
59611,0
33674,0
41072,0
127208,0
13413,1
121124,0
133643,0
3093,0
85058,0
56989,0
109058,0
137033,0
64733,0
42435,0
63295,1
56630,0
42198,0
121854,0
116552,0
70422,0
106830,0
28715,0
66157,0
106516,0
102620,0
99603,1
59592,0
43205,0
78497,0
86302,0
127689,1
93795,0
107308,0
12499,0
85970,1
83015,0
127654,1
55126,0
30582,0
125790,0
73976,0
85669,0
24110,0
109277,0
74137,0
115056,0
108139,0
106993,0
150916,1
53924,0
38948,0
128205,0
92490,0
141090,0
53802,0
18296,0
38994,0
1678,0
96998,0
33829,0
73459,0
43619,0
142357,0
84554,1
43660,0
130043,0
150220,0
90630,0
78703,0
123767,0
116560,0
14301,0
103476,0
140062,0
131731,1
120024,0
102880,0
147055,0
78146,0
92327,0
9629,0
93200,0
36386,0
39084,0
17690,0
457,0
45060,0
136843,0
21001,0
1580,0
48092,0
104668,0
25231,0
23581,0
129830,1
103583,1
10332,0
140624,1
32402,0
100779,0
66931,1
19263,1
108143,0
61199,0
140155,0
32888,0
91315,0
69799,0
61642,0
76414,0
37369,0
38010,0
65766,0
98790,0
109753,0
116437,0
7287,0
127362,0
49553,0
104809,0
87344,0
60315,1
17433,0
135279,0
28575,0
19453,1
39271,0
48256,0
31044,0
63470,0
77959,0
29535,0
118423,0
14697,0
103765,0
121135,0
137371,0
147509,0
73529,0
82651,0
149555,0
71347,0
66446,0
76186,0
111378,0
80718,0
65031,0
124956,0
82632,1
103297,0
147516,0
123305,0
112571,0
115767,0
34239,0
98345,1
128358,0
45811,0
117536,0
65516,0
11680,0
15527,0
127893,0
55745,0
2902,0
45213,0
2177,0
74194,0
148223,0
4326,0
77381,1
44804,0
51183,0
21477,0
129334,0
58264,0
82425,0
53631,0
25536,0
45804,0
55078,0
56,0
132066,0
41652,1
68506,0
38472,0
25950,0
91977,1
78542,0
67485,0
11586,0
68217,0
142338,0
134351,0
118357,0
78677,0
132492,0
68445,0
104495,0
42532,0
12572,0
15167,0
39875,0
132180,0
116679,0
80357,0
51496,0
55478,0
127099,0
95760,0
35975,0
8591,0
18274,0
130962,0
79028,0
140123,1
17698,0
84952,0
12436,0
149557,0
40292,0
65097,0
127913,0
53421,1
46380,0
1767,0
22712,0
88323,0
28262,0
149587,0
42784,0
17750,0
56660,0
106411,0
52436,0
93602,0
126756,0
95173,0
34884,0
50410,0
5828,0
147659,0
52236,0
24832,0
104805,0
18605,0
77435,0
2556,0
48670,0
128239,0
877,0
110465,0
36071,0
141513,0
51753,0
5642,0
81974,0
100794,1
34487,0
126728,0
104098,0
119483,0
4561,0
73105,0
54715,0
125373,0
13720,0
20374,0
14999,0
52848,0
80020,0
83659,0
13729,0
51214,1
148977,0
52720,0
65436,1
108795,0
113164,0
92885,0
22938,0
76281,0
23601,1
120190,0
33111,0
95799,0
97530,0
123905,0
62357,0
126191,0
14550,0
146697,0
111601,0
75450,0
46697,0
16895,0
8761,0
61781,0
6181,0
119467,0
78006,0
47147,0
112858,1
124817,0
148995,0
149829,0
56014,0
149804,0
144860,0
36856,0
52360,0
30457,1
133309,1
135606,0
131975,0
73353,0
79440,0
119478,0
69030,0
70314,0
63614,0
12679,0
94077,0
85488,0
137452,0
21482,0
27094,0
110910,0
113277,1
73239,0
136405,0
46217,0
24430,0
130391,0
94505,0
129003,0
101760,0
51559,0
56046,0
18564,0
3021,0
126785,0
82753,0
74074,0
42234,0
29699,0
128035,0
12030,0
132040,0
147181,1
4384,0
15190,1
82528,0
145491,1
82993,0
39795,0
117207,0
60593,0
132621,0
134193,0
134811,0
62878,1
149569,0
47444,0
61263,1
39720,0
20653,0
42557,0
24408,0
131454,0
56090,0
68775,0
136001,0
139283,0
45006,0
10831,0
126130,1
9960,0
33712,0
71861,0
23244,0
133726,1
75507,0
77189,0
144414,0
101202,0
136814,1
89928,0
114044,0
13502,0
131614,1
108142,0
112658,0
105011,0
92171,1
126461,0
13371,0
82838,0
61496,0
55466,0
61589,0
27302,0
103508,0
6068,0
14652,0
16752,0
131008,0
67419,0
140755,0
123260,0
64249,1
63498,0
73066,1
102961,0
63049,0
145932,0
145294,0
42259,1
72526,0
83104,1
46944,0
55825,0
96322,0
80162,0
138779,0
123246,0
9144,0
116514,0
92924,0
60461,0
48397,0
16452,0
51312,0
57297,0
103847,0
95460,0
130584,0
64945,0
61434,0
2142,0
81930,0
8444,0
148632,0
54917,0
1737,0
132057,0
76030,1
16643,1
147389,0
129337,0
54071,0
38783,0
82974,0
43163,0
58208,0
121113,0
8513,0
75888,0
80393,0
116906,0
46920,0
90688,0
50634,0
11364,0
59917,0
853,0
27764,0
81997,0
77060,0
41406,0
77597,0
117317,0
49659,0
100954,0
14928,0
81438,1
55439,1
66190,0
33977,0
135193,0
137577,0
19806,1
150549,0
35681,0
114520,0
91913,0
115060,0
55804,0
57302,0
81499,1
91283,0
63337,0
51885,0
18559,0
96864,1
121578,0
37167,0
32604,0
124316,0
145799,0
98802,0
39494,0
106971,0
16563,0
93721,0
4453,0
98451,0
1582,0
46512,0
6850,0
50152,0
148933,0
99146,0
137695,0
116023,1
86,0
86348,0
55764,1
12329,0
14746,0
11011,0
9913,0
97077,0
36816,0
87333,0
5554,0
138496,0
54644,0
92660,0
69532,0
99245,0
131971,0
74240,0
146518,0
116558,0
101185,0
149170,0
93753,0
25899,1
85478,0
82600,0
116159,0
36746,0
129813,0
43621,1
27693,0
81018,0
107411,0
128313,1
134262,1
25965,0
142453,1
107520,0
137358,0
32505,0
92811,0
80944,0
4426,0
53584,0
54694,1
150912,0
58614,0
143714,0
142921,0
104957,0
74175,0
33988,0
93115,0
114329,0
47045,0
138297,0
104532,0
8408,0
88818,0
72289,0
88142,0
54544,0
42084,0
149070,1
74726,0
98974,0
99625,0
20818,0
140517,0
142471,0
5088,0
127311,0
21127,0
84292,0
30529,0
108909,0
51725,1
124681,1
57018,0
77794,0
110125,0
137497,0
51424,0
34877,0
133629,0
143457,1
101007,0
140243,0
45871,0
11249,0
150510,0
43559,0
122281,0
27975,0
23158,0
132534,0
106980,0
12301,0
30547,0
46765,0
73043,0
138847,0
77142,0
91391,0
99711,0
121240,0
117782,1
139137,0
81953,0
30386,0
88478,0
84322,0
15832,0
89680,0
49437,0
117845,0
47129,0
80489,0
123263,0
56974,0
114897,0
46136,0
3748,1
43432,0
35139,0
137036,0
14465,0
111273,0
17252,0
84679,0
143153,1
112111,0
95477,0
34386,0
92548,0
107546,0
106264,0
97335,0
28934,0
96867,0
20252,0
73692,1
114697,0
8620,0
102710,0
23007,0
23604,0
52911,0
42837,0
36328,0
68879,0
127117,0
48095,0
19256,1
105606,0
144248,0
25332,0
125684,0
104525,0
102560,0
118493,0
114141,0
40589,0
105314,1
9343,0
82279,0
74241,0
78432,0
139027,0
150121,0
46839,1
23361,0
74366,0
2592,1
138532,0
126893,0
108582,0
59423,0
62887,0
51401,0
52943,0
63186,0
79996,0
122241,0
145536,0
106216,0
49016,0
41616,0
78567,0
111993,0
24868,0
3813,0
59414,0
27350,0
89889,0
122433,0
25311,0
4129,1
8586,0
35339,0
87678,0
119069,0
121465,0
6822,0
123262,0
144958,0
29271,0
90489,0
72834,0
7243,0
103497,0
92059,0
55796,0
29883,0
117198,0
50659,0
52966,0
142742,0
30780,0
44371,0
111841,0
132568,0
142077,0
133474,0
6793,0
81406,0
68813,0
5886,0
13785,0
99327,0
55685,0
39214,0
56623,0
103376,0
11137,0
106628,0
24265,0
140518,0
39715,0
96768,0
106336,0
48413,0
83039,0
78145,0
124524,0
115878,0
121714,0
38379,0
12772,0
26599,0
92082,0
94112,0
104071,0
63031,0
109292,0
42466,0
26754,0
13259,0
107057,0
38732,0
57604,0
44160,0
16845,0
89550,0
27056,0
54475,0
136838,0
126692,0
108677,0
77853,1
78378,0
82574,0
30007,0
14212,1
146749,0
56950,0
44751,0
44971,0
67321,0
68063,0
30719,1
73325,0
37551,0
107081,0
119911,0
116985,0
88020,0
31732,1
142003,0
38126,0
81739,0
7862,0
90999,0
36768,1
6220,0
40395,0
95148,0
117294,0
11133,0
81715,0
7112,0
121493,0
96324,0
7888,0
142951,0
100101,0
18170,0
6706,0
54901,0
1576,0
139795,0
126214,0
52401,0
94439,0
116015,0
111832,0
27921,0
68497,0
115855,0
74624,0
9680,1
37856,0
47859,0
82162,0
22956,0
51439,1
80527,0
100216,0
110002,0
39838,0
145411,0
14376,0
106253,0
55653,0
34150,0
1474,1
39723,0
133887,0
12883,0
96620,0
138885,0
91820,0
147736,0
11921,0
125065,1
26870,0
29025,0
81614,0
137518,0
6052,0
44987,0
73706,0
47633,0
59129,0
87637,0
145132,1
118111,0
102084,0
47999,0
86773,1
29011,0
114416,0
68148,0
20889,0
5296,0
8417,0
108666,1
72928,0
112096,0
49362,0
9405,0
70424,1
29130,0
125332,0
110462,0
114752,0
119489,0
117332,0
104997,0
50418,0
68801,0
143826,0
59233,0
45559,0
83263,0
66326,0
119393,0
7432,1
142459,0
48974,0
34066,0
150052,0
81422,0
107628,0
6677,0
28293,0
36622,0
45440,0
106938,0
70603,0
4311,0
83684,0
35463,0
24356,1
34232,0
30019,0
107038,0
11808,1
50023,0
141940,0
88178,0
136479,0
84232,0
48638,0
136573,0
105695,0
93022,0
33258,0
5577,0
42563,0
66892,0
97816,0
118134,0
135571,0
44324,0
99425,0
57690,0
39596,0
94696,1
100460,0
76855,1
40817,0
16179,0
105646,0
121420,0
118743,0
46736,0
65492,0
90259,0
147475,0
71765,0
56579,0
111201,0
138623,1
43649,0
89231,0
74297,0
14205,0
54860,0
67446,0
19619,0
107538,0
38713,0
88913,1
88643,0
95962,0
127672,0
1718,0
30276,0
4960,0
88272,0
23915,0
66569,0
66621,0
22935,0
29961,0
19349,0
136128,0
48384,0
56429,0
60963,0
8333,0
55158,0
47713,0
108423,0
97899,0
34489,0
58789,0
150252,1
135376,0
131202,0
87330,0
102616,0
36761,0
47440,0
97150,0
150975,0
129711,0
131019,0
33821,0
97398,0
132677,0
10773,1
51051,0
10596,0
117760,0
122928,0
122963,0
143663,0
134065,0
105464,0
9482,0
40641,0
135873,0
80544,0
144227,0
76478,0
117315,0
30623,0
4807,0
87680,1
147431,0
6858,1
134394,1
124248,0
1422,0
67098,0
14107,0
101569,0
81318,0
80157,0
122483,0
7501,0
45229,0
54654,0
78986,0
127697,0
67132,0
134203,0
96306,0
124716,0
15011,0
141688,0
41456,0
123670,0
94611,1
122900,0
81573,0
100182,0
65464,0
88810,0
45130,0
133556,0
132502,0
65479,0
17718,0
147045,0
96216,0
41262,0
62247,0
150793,0
29974,0
142759,0
118269,0
129834,0
148051,0
14158,1
2923,0
134486,0
30750,0
144536,0
125673,0
2705,0
106616,0
71801,0
65370,0
143292,0
93951,0
61292,0
53172,0
61745,0
55346,0
124636,0
99578,0
69048,0
138253,0
17583,0
114258,0
141821,1
97585,0
50481,0
111109,0
66716,1
47593,0
124136,0
15489,0
115687,0
105191,0
40409,0
139955,0
67564,0
67998,0
62818,0
13206,0
46703,1
137123,0
108929,0
83600,0
106166,0
36308,0
105694,0
1768,1
70505,0
97444,0
51246,0
27505,1
54663,0
53187,0
119230,0
43529,0
45746,0
46139,0
44953,0
108310,0
120037,0
59983,0
51407,0
126273,0
124862,0
29775,0
65552,0
16449,0
61606,0
69388,0
116247,0
41670,0
59203,0
44723,0
137429,0
138079,0
76925,0
128709,0
74721,0
150534,0
11382,0
83226,0
136817,0
131013,0
120156,0
95319,0
89878,0
104943,0
93338,0
117060,0
58160,1
9790,0
1644,1
99984,0
127271,0
101021,0
93824,0
107537,0
26385,1
29349,0
16085,0
121778,0
109556,0
28204,0
33582,0
93097,0
77512,0
120,0
14752,0
95436,0
93070,0
43246,0
41751,0
102539,0
13056,0
67320,0
76511,0
68921,0
118510,0
103025,0
106161,1
38188,0
6454,0
39094,0
123811,0
17327,0
82970,0
102799,1
94194,0
4994,0
79613,0
21866,0
138485,0
34523,0
12322,0
114235,0
66411,0
53231,1
41257,0
92929,0
46150,0
78678,0
65790,0
83836,0
47139,0
134258,0
128653,1
151092,0
105251,1
34462,0
111782,0
116423,1
89804,0
146766,1
107516,0
100412,1
23654,0
124241,0
33915,0
84893,1
34258,0
24560,0
78660,0
100903,0
129310,0
52915,0
21933,0
131099,0
94640,0
93657,0
77861,0
110647,0
108763,0
110375,0
43223,0
44189,1
41699,0
65930,0
67085,0
132929,0
94985,0
30880,0
139409,0
140117,0
119377,0
98159,1
75766,0
127963,0
49957,0
135182,0
13445,0
27073,0
66547,0
57606,0
86510,0
21631,0
74033,0
59469,1
107607,0
37082,0
54268,0
11022,0
93728,0
113217,0
126956,0
8083,0
49485,0
52129,0
84275,0
53038,0
78082,0
56509,0
85619,0
36041,0
134434,1
116411,0
52983,0
130024,0
116812,0
37400,0
49992,0
32827,0
29001,0
139777,1
51580,0
129009,0
81774,0
8371,0
103110,0
132445,0
18898,0
107091,0
147863,0
33909,0
27354,0
670,0
22030,0
26340,1
15157,0
52513,0
109019,0
114799,0
44782,1
116663,0
28110,0
124229,0
43566,0
134111,0
106152,0
20052,0
18877,0
23015,0
36877,0
99514,1
92948,0
58847,0
133780,1
9282,0
147396,0
13800,0
63877,0
25940,0
7341,1
42971,1
130798,0
24424,0
99814,0
85408,0
80738,0
23868,0
2949,0
143504,1
20857,0
96907,0
89849,0
147019,0
77256,0
78879,0
55507,0
71218,0
133069,0
64414,0
117037,0
147233,0
61880,0
53287,0
56866,0
124966,0
138313,1
119518,0
148482,1
106104,0
109846,0
133871,0
108257,0
40048,0
67099,0
33047,0
1634,0
147545,0
71532,0
134790,0
86214,0
59490,0
18353,0
36186,0
54072,0
144181,0
95308,0
10878,0
141509,0
139683,0
2890,0
28479,0
149071,0
147538,0
108154,0
136759,0
54990,0
34052,0
90806,0
120938,0
75844,1
8908,0
26950,0
12260,0
140775,0
24725,0
49170,0
70770,0
22168,0
139447,0
15428,0
25350,0
134849,0
21890,1
34043,0
56175,0
106330,0
37630,0
137644,0
93930,1
122947,0
115210,0
60116,0
108134,0
55735,0
120704,0
140951,0
2173,0
72754,0
66443,0
121099,0
63490,0
28496,0
140083,0
96633,0
79223,0
149895,0
114627,0
135398,0
78997,0
127746,0
118058,0
65357,0
32224,0
74496,0
60502,1
69006,0
93972,0
29176,0
138127,1
57100,0
55616,0
138706,0
91157,0
27189,0
59067,0
100678,0
124815,0
16600,0
66812,0
52113,0
112187,0
58438,0
27996,0
123146,0
113501,0
90219,0
34847,1
85322,1
83822,0
6665,0
90913,0
91583,0
96750,0
9009,0
108703,0
62232,0
38283,0
63765,0
93764,0
111790,0
68636,0
123416,1
20806,0
144268,0
134162,0
63977,0
531,0
60227,0
70982,0
99571,0
141462,0
5485,0
145056,0
116039,0
97458,1
46660,0
42052,0
81305,1
88502,0
113803,0
2066,0
16259,0
120803,0
77426,0
24531,0
106109,0
40529,0
120770,0
53595,0
112270,0
118572,0
135594,0
63941,0
111741,0
110022,0
101273,0
93371,0
119737,0
95937,0
149439,0
144636,1
81668,0
70598,0
131241,0
37059,0
129211,0
24557,0
125154,0
41404,1
36232,0
40836,0
34944,0
26328,0
146611,0
27400,0
65511,0
48135,0
132330,0
80814,1
17080,0
74558,0
13449,0
84457,0
52794,0
20277,0
102735,1
124674,0
84897,0
82517,0
150254,0
1499,1
15105,0
9313,0
43778,1
23014,0
71018,0
84153,0
86505,0
61332,0
41528,0
73847,1
114585,0
37931,0
31541,0
97321,0
14169,0
63780,0
83885,0
56067,0
43663,0
117954,0
55293,0
50273,0
109212,0
44275,1
2918,0
143965,0
47485,0
108688,0
71549,0
103730,0
17849,0
81379,0
4999,0
66798,1
50334,0
140545,1
37447,0
126694,0
39970,1
68696,0
23804,0
120308,0
93281,1
65445,0
137253,0
135127,0
35876,0
17269,0
53814,0
130437,0
23249,0
38075,0
10455,0
67281,0
23023,0
39668,1
19014,0
8062,0
40259,0
137903,0
13585,0
70866,0
81211,0
81579,1
69331,0
68660,0
144249,0
43539,0
20079,0
70037,0
42570,1
90109,0
141699,0
117014,0
13356,0
14666,0
110996,1
83941,0
45253,0
89494,0
145175,0
107637,0
32632,1
122976,0
148076,1
97497,0
50443,0
28014,0
29678,0
94347,0
15597,0
149295,0
143817,0
8040,0
72463,0
72045,0
44581,0
118940,0
54601,0
66999,0
53964,0
56149,0
17366,0
48993,0
56947,0
12710,0
81673,0
149948,0
36845,0
1115,0
147318,0
84394,0
52615,0
136034,0
20746,0
39437,0
4359,0
76995,0
103750,0
120393,0
66228,0
56639,0
2691,0
44601,0
22630,0
111529,1
147011,0
111022,0
71132,0
99148,1
51534,0
97058,0
148822,1
37553,1
32328,0
17289,0
38609,0
132941,0
120574,0
111873,0
38519,0
128859,0
36751,1
58901,0
117706,0
114951,0
119008,0
133205,0
55407,0
108129,0
1765,0
35953,0
63372,0
117348,0
103093,0
123699,0
67995,0
75387,0
141901,0
148503,0
27060,0
35895,0
140763,0
101550,1
95401,0
75904,0
71153,0
94613,0
106191,1
98613,0
28202,0
84810,0
95453,0
7648,0
91696,0
21329,0
110497,0
106854,0
38242,0
3879,0
119233,0
150547,1
10874,0
62055,0
50594,0
4808,0
141764,0
65957,0
64399,0
124926,0
127060,0
96675,0
49400,1
121835,0
24844,0
97702,0
122520,0
99592,0
825,0
95479,1
106353,0
34161,0
122807,0
133345,0
39310,0
52159,0
41422,0
71192,0
8487,0
6117,0
54818,0
81072,0
88418,0
142724,0
126536,0
91664,0
41038,0
93959,0
123148,0
38165,0
6345,1
16689,0
52359,0
90911,0
88847,0
59158,0
58202,0
143913,0
82359,0
117390,0
41704,0
3139,1
151068,0
24723,1
10764,0
8088,0
135377,0
2895,0
94534,0
48166,0
18229,0
107966,0
20351,0
40319,0
31721,0
79931,0
59006,0
98209,0
98565,0
21793,0
64115,1
109511,0
87402,0
122631,1
47608,0
134432,1
130166,0
38857,0
132182,1
11167,0
118812,0
131768,0
56744,0
8633,0
97193,0
109295,0
95887,0
93291,0
138472,0
35408,0
34794,0
32942,0
116550,0
94890,0
54895,1
43188,0
65863,0
133739,1
36237,1
75429,0
73858,0
25876,0
16078,1
130810,1
27635,0
146494,0
51585,0
82782,0
14106,0
74716,0
27184,0
129411,0
88208,0
12846,0
135402,0
22997,1
50174,0
43853,0
62054,1
70147,0
75576,0
130687,0
93691,0
57959,0
35316,0
112645,0
15129,1
63708,0
13332,0
108209,0
53000,0
22928,1
45370,0
40108,0
64973,0
50967,0
75701,0
17075,0
42204,0
81978,0
14895,0
86556,0
125835,0
133389,0
144516,0
36131,0
51694,0
97262,0
56785,0
127591,0
100744,0
46143,0
15939,0
100809,0
28034,0
62353,0
78597,0
61661,0
41013,0
147404,0
22894,0
77396,0
7371,0
84712,0
48881,1
149236,0
50407,0
130185,0
83991,1
17518,0
35848,0
120654,0
24838,0
98978,1
58652,1
28082,0
92592,1
35832,0
32541,0
105001,0
122611,0
26760,0
138938,0
37293,0
140769,0
83776,0
13146,0
32993,0
104513,0
100619,0
87033,0
121114,0
68747,0
90426,0
63811,0
118129,0
55839,0
49587,0
33985,0
34178,0
149714,0
49378,0
143478,0
79618,0
39582,0
111563,0
251,0
38961,0
56981,0
101344,0
22748,0
101542,1
55657,0
78270,0
14177,1
63973,1
136421,0
71835,0
108214,0
13656,0
150118,0
109335,0
106150,1
5988,0
141008,0
113900,0
99804,0
19963,0
70809,0
52249,0
129544,0
68427,0
85316,0
148923,0
108686,0
107744,0
57725,1
24151,0
120853,0
76661,1
29680,1
20108,0
91896,0
23507,1
107886,0
64406,1
91081,0
34444,0
95372,0
124246,0
108186,0
29852,0
32028,0
43230,0
40558,0
41326,0
37434,0
94249,0
46373,1
116434,0
18448,0
129330,1
69934,0
98389,0
20702,0
90625,0
121942,1
84130,0
27731,1
27200,1
77459,0
38642,0
85400,0
114596,0
81041,0
19130,0
43127,0
108533,0
29106,1
112105,0
66137,0
14749,0
103047,0
84380,0
115424,0
114829,0
35708,0
63507,0
46535,0
147523,0
12433,0
131774,0
79554,0
34574,1
142823,0
24014,0
67575,0
106871,0
36455,0
41045,0
62275,0
113762,0
48901,1
126933,0
106786,0
93421,0
29433,0
21556,0
23981,1
83389,0
53343,0
105491,0
88036,0
147173,0
6673,0
95975,0
9395,1
41106,0
28234,1
59702,0
150998,0
66575,0
143122,0
102249,0
114844,1
96255,0
56478,0
86838,0
60276,0
64381,0
21037,1
25214,0
128174,1
139866,0
102918,0
55085,0
141095,0
103295,0
85882,0
134585,0
68169,0
38530,0
70346,0
111886,0
6905,0
131135,0
43671,0
72119,0
83634,0
132777,0
80752,0
64023,0
37982,0
77056,1
121668,0
150180,1
126972,0
113383,0
87882,0
974,0
147136,0
51436,0
126717,1
52100,0
48345,0
108532,1
56061,0
103235,1
111867,1
111337,0
52939,0
78776,0
73564,1
9121,0
35914,0
2536,0
103726,0
116963,0
96093,0
64089,0
129737,0
59319,0
14891,0
35566,0
145933,0
146117,0
144432,0
83193,0
63796,0
141869,0
53836,0
140583,0
74992,0
85029,0
15917,1
103704,0
71209,0
47119,0
105061,0
96289,0
40322,1
34831,0
4901,0
17351,0
116620,0
20865,0
9080,0
125873,0
9892,0
91205,0
73842,0
123513,0
81808,0
92557,0
136208,0
72225,0
10247,0
109506,1
18021,0
32280,0
30190,0
89172,0
122922,0
122575,0
33760,0
3831,0
11867,0
115087,1
109583,0
95931,0
124705,0
30497,0
13731,0
16975,0
80029,0
56320,0
59576,0
38574,0
130307,0
128777,0
133533,1
43748,0
29211,0
144096,0
107136,0
75741,0
66360,0
115588,0
122115,1
89446,0
145501,0
65696,0
53643,0
106224,1
109384,0
9171,0
133023,0
13048,0
122704,0
91811,0
90760,0
88207,0
98249,0
139877,0
61380,0
150199,0
102825,0
113244,0
51918,0
61725,0
33517,0
104743,0
76658,0
13219,0
93359,1
124853,0
78369,0
87116,0
27180,0
6003,0
149840,0
75439,0
3000,0
148068,0
146125,0
76646,0
96810,0
111446,0
82741,0
25001,0
111665,0
61476,0
74163,0
129074,0
60034,0
74095,0
115860,0
94862,0
31525,0
6965,0
39272,1
132489,0
66988,0
144614,0
138780,0
14397,0
19997,0
80651,0
4455,1
19403,0
31663,0
134299,0
9573,0
84809,0
8554,0
113629,0
76120,0
142668,0
149659,1
39752,0
90119,0
54855,0
17283,0
104171,0
2229,0
7006,0
45952,0
93495,0
108946,0
101067,1
75857,0
32208,0
16408,0
142728,0
10963,0
22149,0
65970,1
54783,0
141885,0
147280,0
54219,0
498,0
98512,0
142214,0
43867,0
71097,0
43920,0
57754,0
20700,0
83093,0
5947,0
20744,0
98968,0
7736,0
8682,0
114990,0
72677,0
62536,1
139194,0
81412,0
138515,0
59418,0
134063,0
53370,1
93537,0
34891,0
125762,0
109183,0
122773,0
79653,0
125935,0
35626,0
108511,0
59947,0
138551,1
27715,0
5304,0
27479,0
112777,0
130287,0
148561,0
40760,0
112405,0
125595,0
22980,0
124130,1
90346,0
134336,0
85990,0
119060,0
133501,0
145405,0
106301,0
95143,0
2730,0
58772,0
86662,0
5330,0
104701,0
116585,0
105204,0
910,0
146980,1
97349,0
107349,0
83054,0
7409,1
92342,1
122481,0
65079,0
81152,0
31006,0
22132,0
83069,0
86984,0
36599,0
38708,1
87766,0
22434,0
122849,0
94128,0
90975,0
59501,0
88476,0
147129,0
4314,0
123829,1
149523,0
17636,0
136582,0
53922,0
79046,0
83685,0
17879,0
58175,0
109868,0
128827,0
115367,0
114740,0
35976,0
111591,0
113911,0
29568,0
127785,0
134545,0
65151,0
12262,0
65656,0
31624,0
93008,0
80243,0
126096,0
120189,0
62444,0
133612,1
63582,0
11729,0
82372,1
55097,0
92804,0
78579,0
127298,0
108259,1
96539,0
92153,0
5512,0
103465,0
47613,0
53397,0
128288,0
92304,0
91551,0
57551,0
78462,0
35584,0
5837,0
58074,0
27369,0
25066,0
98696,0
28976,0
53106,0
3209,0
134322,0
59237,0
2427,0
137580,0
24095,0
16793,0
2462,1
80362,1
66514,0
67292,1
78302,1
42440,0
70152,0
150270,0
52587,0
